student_id,semester,age,gender,level,faculty,city_type,sleep_hours,study_hours,screen_hours_academic,screen_hours_leisure,physical_activity_hours,academic_pressure,social_support,financial_stress,gpa,exam_period,anxiety_score,depressive_symptoms,stress_level,burnout_risk
98,2023S2,26,F,L3,Sciences,Rural,5.2,9.2,4.6,4.9,1.9,2,1,1,14.9,1,4.9,1.0,3,Faible
99,2023S2,17,M,L1,Ingénierie,Urbain,6.5,0.9,3.8,4.0,4.1,4,5,5,8.2,1,3.2,1.6,3,Faible
99,2024S2,21,F,L2,Gestion,Urbain,4.8,3.0,4.5,3.8,0.2,1,4,3,13.5,0,3.4,2.4,2,Faible
100,2023S1,22,F,M1,Droit,Urbain,5.2,4.0,7.5,2.6,1.7,2,5,1,15.0,0,2.9,4.7,2,Faible
100,2024S1,23,F,L1,Sciences,Rural,7.0,3.4,3.0,1.2,5.2,1,3,3,12.8,1,6.0,2.3,2,Faible
101,2024S1,25,F,L2,Gestion,Urbain,5.2,5.4,1.0,1.4,0.3,4,3,4,12.0,0,5.0,5.4,4,Moyen
101,2024S2,19,F,L1,Ingénierie,Urbain,6.9,5.6,6.8,3.9,3.7,2,3,2,10.8,0,5.4,2.9,2,Faible
102,2024S1,18,F,Bac,Lettres,Urbain,6.5,4.6,6.7,1.8,0.7,3,3,4,11.6,0,4.5,2.0,3,Faible
102,2023S1,19,M,L2,Lettres,Urbain,9.6,4.8,4.5,2.1,2.9,4,1,2,8.0,1,4.2,4.3,2,Faible
103,2024S2,25,M,L3,Ingénierie,Urbain,5.4,0.9,2.6,2.4,3.1,4,1,1,12.5,1,4.7,3.4,3,Faible
103,2023S1,23,M,M1,Sciences,Urbain,5.8,5.4,5.0,3.4,3.2,3,5,2,15.2,0,3.9,1.4,2,Faible
104,2024S2,25,F,M1,Sciences,Rural,5.3,4.9,3.6,6.3,0.6,4,2,5,9.4,0,4.9,3.4,3,Faible
104,2024S2,18,M,L2,Gestion,Urbain,8.3,3.1,2.9,0.0,3.8,3,2,3,12.1,0,2.9,2.0,2,Faible
105,2023S2,21,M,L3,Ingénierie,Urbain,6.4,7.7,2.3,4.1,0.9,3,1,5,11.7,1,4.5,3.7,4,Moyen
105,2023S1,20,M,L3,Ingénierie,Urbain,6.1,4.4,3.5,2.2,0.0,4,4,1,12.9,1,2.7,3.7,3,Faible
106,2024S1,18,M,L1,Droit,Rural,7.4,5.0,4.5,3.9,0.5,3,1,4,10.4,0,4.2,3.1,3,Faible
106,2024S1,25,M,Bac,Médecine,Urbain,5.1,4.4,3.8,2.8,0.7,3,4,3,7.5,0,3.0,3.3,3,Faible
107,2023S1,25,F,L1,Gestion,Urbain,4.4,1.2,5.1,3.6,3.1,4,2,1,8.6,0,5.0,3.1,2,Faible
107,2024S1,22,M,L3,Sciences,Urbain,6.7,2.5,3.1,0.9,3.5,3,1,5,6.0,0,4.7,3.8,3,Faible
108,2024S1,27,F,L2,Sciences,Urbain,6.5,3.9,2.7,4.8,2.2,1,5,5,14.3,0,5.2,1.5,2,Faible
108,2023S1,22,M,L3,Ingénierie,Rural,5.3,6.5,4.2,4.1,0.6,4,3,2,13.2,1,5.3,4.1,3,Faible
109,2024S2,24,F,Bac,Gestion,Urbain,6.8,3.6,3.7,4.3,1.2,4,2,2,12.0,0,4.0,2.0,3,Faible
109,2023S1,22,F,M2,Médecine,Urbain,8.9,4.9,6.2,5.9,1.9,1,1,4,9.9,1,2.3,3.4,3,Faible
110,2024S2,17,F,L1,Lettres,Rural,6.9,5.4,2.9,1.2,0.2,5,1,2,11.5,0,5.6,3.1,4,Moyen
110,2024S1,20,M,L2,Ingénierie,Urbain,3.5,2.9,2.6,1.8,0.3,2,3,2,11.9,1,4.4,3.3,3,Faible
111,2024S1,23,F,Bac,Ingénierie,Urbain,8.3,2.6,3.2,7.3,2.0,3,2,2,10.4,0,2.7,3.3,3,Faible
111,2024S1,18,F,Bac,Droit,Urbain,9.1,3.1,2.8,5.1,1.7,3,5,4,10.6,0,3.8,3.9,3,Faible
112,2023S2,25,M,L3,Ingénierie,Urbain,7.0,3.0,2.4,0.2,0.3,2,5,1,15.9,0,1.2,2.2,2,Faible
112,2024S2,24,M,M2,Ingénierie,Urbain,6.5,2.3,0.6,3.6,3.9,3,5,3,8.2,1,4.4,1.3,2,Faible
113,2023S2,24,F,L1,Sciences,Urbain,4.1,6.2,1.4,6.1,1.0,3,2,1,15.0,0,3.6,4.3,3,Faible
113,2023S2,23,F,Bac,Lettres,Rural,5.1,5.7,3.3,8.2,0.2,1,5,1,7.2,1,3.3,2.3,2,Faible
114,2023S1,20,M,L1,Lettres,Urbain,5.9,2.3,1.1,7.1,3.9,1,4,1,16.8,1,5.9,2.2,2,Faible
114,2023S2,18,M,Bac,Sciences,Urbain,5.3,4.8,4.5,3.1,2.5,1,1,5,6.0,0,3.2,2.9,4,Moyen
115,2023S1,19,F,Bac,Ingénierie,Urbain,5.6,3.9,4.2,3.7,1.6,1,4,3,13.4,0,4.5,2.1,2,Faible
115,2023S1,22,M,L3,Gestion,Urbain,6.5,4.3,2.3,0.4,0.9,4,2,3,10.0,0,5.8,5.1,3,Faible
116,2023S2,21,F,M1,Droit,Rural,5.3,4.6,3.4,4.2,1.4,3,5,5,11.5,0,5.6,1.9,2,Faible
116,2024S2,24,M,Bac,Ingénierie,Urbain,8.4,1.5,3.2,4.4,0.9,2,5,5,11.6,0,3.9,2.1,2,Faible
117,2024S2,22,M,L2,Lettres,Rural,6.4,0.5,0.3,5.8,1.2,3,5,2,13.8,0,2.7,2.2,2,Faible
117,2024S2,22,F,L1,Ingénierie,Urbain,7.0,4.5,4.3,0.0,2.3,4,3,5,6.1,1,4.0,4.2,4,Moyen
118,2024S2,17,F,Bac,Sciences,Urbain,7.0,3.7,2.4,2.2,0.6,4,3,4,11.9,1,3.3,2.7,3,Faible
118,2024S2,20,M,Bac,Sciences,Urbain,6.8,4.1,1.7,3.5,0.0,3,5,5,12.6,1,4.0,2.0,2,Faible
119,2023S2,21,M,L2,Ingénierie,Urbain,6.4,3.2,4.7,5.8,4.5,3,1,2,10.0,0,3.7,1.6,3,Faible
119,2023S2,27,F,Bac,Ingénierie,Urbain,7.7,4.5,3.9,3.2,0.2,1,3,5,11.7,0,2.1,3.5,3,Faible
120,2024S1,19,M,L1,Droit,Rural,8.0,1.1,5.1,8.7,0.0,4,2,4,10.0,0,4.9,2.8,3,Faible
120,2024S2,25,M,Bac,Sciences,Urbain,3.4,4.6,3.3,1.8,3.8,3,5,5,13.7,1,4.7,5.6,3,Faible
121,2023S2,17,F,L1,Ingénierie,Rural,4.3,0.0,3.9,3.0,1.3,2,1,1,13.1,0,3.6,5.4,2,Faible
121,2024S1,22,M,Bac,Sciences,Urbain,5.5,3.0,4.9,1.8,2.5,2,3,3,12.7,0,2.1,4.4,2,Faible
122,2024S2,22,M,M1,Lettres,Urbain,4.7,3.5,6.5,3.6,3.3,1,2,4,14.0,1,4.1,4.0,2,Faible
122,2023S1,26,M,L3,Droit,Urbain,5.3,0.8,2.9,4.9,3.4,1,3,4,15.7,0,3.6,3.7,2,Faible
123,2024S1,21,F,M1,Sciences,Urbain,5.7,7.0,3.9,4.4,2.8,3,2,4,9.0,0,3.7,5.0,3,Faible
123,2023S2,21,F,L1,Ingénierie,Rural,5.9,4.3,4.5,2.3,1.0,2,5,1,18.0,0,4.1,2.6,2,Faible
124,2023S1,26,F,L1,Sciences,Urbain,4.2,3.0,4.5,6.4,0.1,4,1,1,13.2,1,5.2,2.6,4,Moyen
124,2023S1,21,M,L1,Médecine,Rural,5.7,8.3,2.6,6.8,4.7,5,4,3,10.5,1,6.0,5.1,4,Moyen
125,2023S1,22,M,Bac,Sciences,Urbain,8.3,4.9,3.3,2.6,2.2,2,3,2,18.0,1,4.1,3.7,3,Faible
125,2024S1,24,M,L3,Médecine,Rural,5.9,5.2,4.5,10.2,2.7,4,1,3,10.8,1,5.7,5.2,5,Moyen
126,2023S2,18,M,L1,Gestion,Rural,7.1,4.0,3.8,1.8,1.3,2,4,4,8.4,1,5.9,5.5,2,Faible
126,2023S1,22,F,L1,Gestion,Urbain,6.2,3.4,6.9,4.1,2.5,3,5,4,10.5,0,4.5,1.0,3,Faible
127,2024S2,17,M,L2,Sciences,Urbain,6.5,4.9,2.9,4.1,1.4,5,2,4,10.3,0,3.9,2.8,4,Moyen
127,2023S1,20,F,L1,Ingénierie,Urbain,6.1,0.0,2.1,1.8,1.6,5,5,3,15.3,0,4.5,2.6,3,Faible
128,2023S1,26,M,M2,Gestion,Urbain,7.3,0.7,4.4,4.4,0.0,3,1,2,11.7,0,3.3,4.2,3,Faible
128,2024S1,19,F,L1,Gestion,Urbain,5.2,1.5,1.8,3.8,2.7,3,1,2,12.3,0,3.3,4.3,2,Faible
129,2024S1,25,M,L2,Sciences,Urbain,6.5,0.0,2.7,4.8,0.0,1,3,3,12.2,0,1.0,3.4,2,Faible
129,2023S2,19,M,L1,Lettres,Urbain,5.5,5.4,3.6,4.0,3.7,4,4,4,15.5,0,5.2,4.4,3,Faible
130,2024S2,22,M,M2,Médecine,Rural,7.2,2.9,3.4,5.6,4.9,4,4,3,11.0,0,4.4,3.2,2,Faible
130,2024S1,17,F,L1,Sciences,Urbain,4.7,6.8,3.4,5.2,1.3,1,3,3,11.4,1,6.3,4.1,3,Faible
131,2023S1,22,F,L2,Sciences,Rural,7.2,3.9,2.5,2.0,3.3,4,5,5,9.9,0,6.8,2.8,3,Faible
131,2023S2,20,M,Bac,Droit,Urbain,6.6,2.6,4.2,3.4,1.4,5,4,5,10.7,1,6.1,4.1,4,Moyen
132,2023S1,24,M,L3,Ingénierie,Urbain,4.5,4.0,7.4,2.4,2.0,2,5,1,13.6,1,4.9,2.8,2,Faible
132,2023S1,27,F,L1,Droit,Urbain,8.7,6.4,5.0,7.3,1.2,5,2,1,14.2,1,3.4,4.2,2,Faible
133,2024S1,25,M,L1,Ingénierie,Urbain,7.1,3.7,0.2,5.9,1.4,1,1,3,17.1,1,3.6,2.4,2,Faible
133,2023S2,20,F,M1,Ingénierie,Rural,4.8,6.7,2.8,4.7,1.4,4,2,5,11.7,1,5.2,4.9,4,Moyen
134,2024S2,26,F,M2,Gestion,Rural,6.5,6.4,4.5,5.1,0.0,4,3,4,11.2,0,4.8,1.9,3,Faible
134,2024S2,26,M,L1,Sciences,Urbain,4.0,3.0,0.8,3.8,2.5,2,4,1,13.2,1,3.4,1.6,2,Faible
135,2024S1,22,M,L3,Ingénierie,Rural,3.9,3.2,0.0,4.3,0.0,2,2,4,10.6,1,5.2,4.8,4,Moyen
135,2024S1,17,M,Bac,Ingénierie,Urbain,8.0,3.1,2.2,2.5,1.4,2,1,4,10.1,0,1.8,3.0,2,Faible
136,2023S2,20,M,L3,Lettres,Rural,4.6,1.8,2.0,2.7,0.0,5,4,1,13.0,1,9.0,3.0,3,Moyen
136,2024S2,23,F,L2,Médecine,Urbain,7.4,1.2,6.5,5.2,1.4,1,5,3,10.8,0,4.8,1.9,1,Faible
137,2024S2,17,F,L1,Ingénierie,Rural,7.9,3.2,4.1,1.8,2.4,1,4,5,11.1,0,4.8,4.1,2,Faible
137,2024S2,24,F,M1,Ingénierie,Rural,4.9,0.0,3.2,2.6,4.0,1,1,1,13.8,0,2.0,2.8,2,Faible
138,2023S1,26,F,L3,Gestion,Urbain,9.2,1.9,2.9,3.5,1.9,5,4,2,12.9,1,2.4,2.9,3,Faible
138,2024S2,27,M,L1,Sciences,Urbain,6.4,5.1,4.3,1.0,1.6,3,2,2,18.0,1,4.6,4.6,3,Faible
139,2023S1,22,F,L3,Sciences,Urbain,6.4,1.4,3.9,6.0,0.3,4,3,4,14.8,1,4.5,4.3,3,Faible
139,2023S2,21,F,Bac,Ingénierie,Urbain,4.9,6.7,4.3,5.3,0.7,5,2,2,9.7,0,7.4,3.9,4,Moyen
140,2023S1,26,F,L3,Gestion,Rural,4.9,5.3,4.1,4.9,3.8,1,4,4,10.8,1,4.8,4.4,3,Faible
140,2023S2,27,F,L2,Ingénierie,Rural,3.2,7.8,5.4,3.2,2.7,5,5,5,7.9,0,5.9,4.5,4,Moyen
141,2024S2,25,F,Bac,Médecine,Rural,5.2,8.2,3.6,6.3,0.6,5,4,1,9.1,0,6.8,1.7,3,Faible
141,2024S2,18,M,L2,Gestion,Urbain,7.9,5.6,4.9,4.8,0.0,3,1,1,15.8,1,4.0,4.4,3,Faible
142,2023S2,21,M,L2,Droit,Urbain,4.9,2.9,4.1,6.0,4.5,2,2,5,11.2,1,4.8,4.2,4,Moyen
142,2024S1,22,M,L2,Lettres,Urbain,5.0,0.8,3.9,6.1,0.1,1,2,4,7.8,1,5.3,5.5,3,Faible
143,2023S2,23,M,L1,Ingénierie,Rural,4.5,1.2,2.8,3.0,2.0,5,4,3,6.2,0,4.6,1.6,2,Faible
143,2024S1,21,F,L1,Gestion,Urbain,4.4,8.0,3.4,2.2,0.7,2,3,2,7.6,0,5.4,2.4,3,Faible
144,2023S1,25,M,L3,Droit,Urbain,7.5,1.1,3.4,2.0,0.4,4,4,5,9.6,0,5.1,3.5,3,Faible
144,2023S1,17,F,L1,Médecine,Urbain,4.6,3.7,5.4,4.1,2.3,4,3,2,12.0,1,4.0,4.6,3,Faible
145,2023S1,23,F,L1,Ingénierie,Urbain,6.1,6.5,3.9,0.0,3.3,4,4,3,10.8,0,7.0,2.5,3,Faible
145,2024S2,26,M,L2,Sciences,Urbain,5.8,2.4,1.9,1.9,3.0,5,2,4,14.1,0,4.7,3.5,3,Faible
146,2023S1,23,F,Bac,Lettres,Urbain,7.6,6.7,0.7,2.6,2.9,5,3,2,9.2,0,2.6,2.1,2,Faible
146,2024S1,20,M,L2,Sciences,Rural,5.1,4.0,1.5,2.8,0.5,3,1,4,15.7,1,3.8,5.1,3,Faible
147,2023S1,25,F,L2,Sciences,Urbain,5.7,4.5,2.3,5.2,2.3,1,3,3,11.6,0,2.3,3.9,2,Faible
147,2023S2,27,M,L2,Médecine,Rural,4.8,3.5,4.3,1.1,2.5,2,5,4,13.4,1,4.7,2.5,2,Faible
148,2023S2,21,F,L1,Lettres,Urbain,5.4,2.3,2.4,0.6,0.0,4,1,3,10.4,0,6.7,2.8,3,Faible
148,2024S2,20,F,L1,Ingénierie,Rural,5.0,5.5,5.7,0.7,0.0,2,4,1,15.1,1,4.4,3.8,2,Faible
149,2023S2,23,M,L1,Lettres,Urbain,6.1,5.2,1.3,5.1,2.1,3,5,2,8.0,0,6.0,3.1,2,Faible
149,2024S1,20,F,L3,Lettres,Rural,8.5,5.6,4.7,2.8,0.8,4,1,2,8.3,1,5.4,3.0,3,Faible
150,2023S1,19,F,Bac,Médecine,Rural,6.0,6.1,0.1,2.8,0.1,2,4,3,9.1,0,1.0,4.1,2,Faible
150,2024S2,25,F,M2,Gestion,Urbain,7.9,3.3,1.5,7.5,0.0,1,3,3,15.5,1,4.2,4.4,2,Faible
151,2023S1,27,M,L2,Médecine,Rural,7.6,5.2,1.7,4.9,0.9,1,4,5,11.3,0,2.5,5.0,2,Faible
151,2023S1,24,M,M1,Droit,Urbain,6.2,5.9,1.7,2.5,4.4,3,2,3,9.2,1,5.0,4.1,3,Faible
152,2024S1,17,F,L1,Gestion,Rural,7.6,4.9,2.4,1.2,3.3,2,1,3,11.4,0,3.4,3.0,2,Faible
152,2023S2,23,M,L1,Droit,Urbain,6.6,3.3,4.9,7.8,4.2,3,3,4,12.5,0,7.5,2.3,3,Moyen
153,2023S2,25,M,M1,Sciences,Rural,4.3,4.8,4.8,4.5,0.9,3,4,4,8.8,0,5.3,5.6,3,Faible
153,2023S1,24,M,Bac,Ingénierie,Rural,6.2,0.1,1.7,3.1,3.6,3,3,2,12.5,1,5.0,2.3,3,Faible
154,2024S2,24,M,Bac,Sciences,Urbain,6.6,4.9,3.1,4.4,3.9,5,3,4,11.6,0,6.3,1.2,4,Moyen
154,2023S2,22,F,L1,Médecine,Urbain,8.8,1.9,4.3,3.2,4.2,1,1,4,10.5,0,1.1,2.2,2,Faible
155,2024S2,27,M,M2,Lettres,Rural,5.0,4.2,3.2,5.0,1.6,5,3,2,8.2,0,6.5,1.0,3,Faible
155,2023S2,20,F,L2,Ingénierie,Rural,6.9,3.3,6.3,0.6,1.3,5,1,1,14.7,1,4.6,4.7,4,Moyen
156,2024S2,24,F,L2,Sciences,Rural,4.6,4.2,4.2,3.2,1.9,1,3,5,10.6,0,3.2,5.7,3,Faible
156,2024S1,19,M,L3,Sciences,Urbain,8.5,1.0,1.9,1.9,2.1,3,3,4,6.0,0,4.7,3.7,2,Faible
157,2024S2,25,M,L1,Ingénierie,Urbain,8.0,5.5,2.1,3.8,0.0,2,4,1,13.1,0,1.4,1.0,2,Faible
157,2024S1,18,F,L3,Sciences,Urbain,4.6,5.9,1.8,2.1,1.1,3,5,5,13.1,0,5.9,4.8,3,Faible
158,2024S1,18,F,L1,Ingénierie,Urbain,8.7,2.2,2.2,2.8,3.7,3,1,2,14.8,0,3.3,3.6,3,Faible
158,2024S2,23,M,L3,Lettres,Urbain,7.8,1.4,3.5,2.9,1.2,5,2,4,13.2,1,4.8,5.3,4,Moyen
159,2024S1,26,F,L1,Ingénierie,Urbain,8.1,2.3,3.1,4.5,2.1,2,1,4,12.4,0,1.0,4.5,2,Faible
159,2023S1,20,F,L1,Gestion,Urbain,8.5,5.6,2.7,3.2,2.7,1,3,3,10.5,0,3.9,1.6,3,Faible
160,2024S1,26,F,L2,Médecine,Urbain,7.9,4.0,4.5,2.0,3.9,4,5,4,10.5,1,4.8,3.6,2,Faible
160,2023S2,24,F,L1,Gestion,Urbain,5.8,3.7,4.1,4.8,2.9,1,1,4,14.0,1,3.2,2.2,3,Faible
161,2024S2,25,M,L2,Sciences,Rural,8.4,3.8,0.7,8.2,3.4,2,3,1,11.5,0,1.9,1.6,2,Faible
161,2023S1,23,F,L1,Droit,Urbain,5.0,2.8,1.2,3.3,2.6,1,2,1,7.7,0,4.4,3.9,1,Faible
162,2024S2,21,M,Bac,Gestion,Urbain,5.2,4.8,1.7,6.6,2.4,5,4,4,11.0,1,6.0,4.4,4,Moyen
162,2023S2,24,F,L1,Ingénierie,Urbain,5.7,7.2,2.0,0.9,3.3,2,4,5,11.8,0,4.1,2.3,3,Faible
163,2023S2,20,M,L2,Sciences,Urbain,6.8,2.3,2.3,2.5,0.0,4,1,2,6.0,1,3.4,2.5,3,Faible
163,2023S2,18,M,Bac,Sciences,Rural,5.0,5.4,2.8,6.6,3.1,4,1,1,14.2,1,5.3,3.1,4,Moyen
164,2024S1,27,M,L2,Lettres,Urbain,4.6,4.0,4.1,4.4,0.0,2,2,5,12.0,0,4.7,6.4,3,Faible
164,2024S1,22,M,L1,Gestion,Rural,5.0,4.0,1.5,2.6,1.2,1,4,4,7.9,0,5.4,4.0,3,Faible
165,2024S2,25,M,L1,Ingénierie,Urbain,5.8,6.9,2.1,5.7,3.3,4,3,3,11.1,1,3.5,5.7,2,Faible
165,2024S2,17,F,L1,Ingénierie,Rural,6.4,6.1,0.6,1.9,1.8,2,1,1,11.7,1,2.9,3.1,3,Faible
166,2023S1,27,M,M1,Lettres,Urbain,5.2,4.1,1.8,4.1,1.9,2,5,1,14.8,1,6.4,3.4,2,Faible
166,2023S1,26,M,L2,Lettres,Urbain,4.6,6.0,3.1,5.9,2.4,2,4,3,14.8,0,4.4,2.6,2,Faible
167,2024S2,23,F,L1,Gestion,Rural,6.8,0.7,1.9,4.7,4.8,3,3,4,15.2,1,4.6,2.3,2,Faible
167,2024S1,26,F,L2,Médecine,Urbain,8.8,0.0,1.6,9.0,0.0,1,4,1,13.1,1,3.9,1.9,1,Faible
168,2023S2,25,M,L3,Lettres,Rural,5.7,2.7,2.6,2.9,0.9,2,2,4,10.0,0,6.2,4.2,3,Faible
168,2024S2,26,M,L1,Gestion,Urbain,7.5,2.1,3.9,5.4,4.1,2,5,5,9.3,0,2.3,4.4,2,Faible
169,2023S1,25,F,L3,Ingénierie,Rural,6.3,3.6,1.8,5.8,1.6,3,3,1,9.9,0,6.6,2.4,1,Faible
169,2024S1,26,F,Bac,Sciences,Rural,7.2,6.4,5.3,3.6,1.7,5,3,4,11.8,0,4.8,5.1,4,Moyen
170,2024S2,27,M,L3,Lettres,Rural,7.4,3.7,2.0,2.1,3.0,3,1,5,11.9,1,4.6,6.1,3,Faible
170,2024S2,19,F,L2,Sciences,Urbain,6.3,6.0,2.8,6.3,0.1,2,2,1,15.1,0,3.6,4.1,4,Moyen
171,2024S1,27,M,Bac,Sciences,Urbain,4.9,6.0,5.6,3.0,3.3,1,2,2,11.2,0,5.4,3.3,3,Faible
171,2024S2,21,M,L1,Lettres,Rural,4.6,0.6,4.5,5.3,1.5,3,3,4,6.0,0,5.9,2.8,2,Faible
172,2024S1,24,M,M2,Gestion,Rural,7.9,5.6,3.2,4.9,1.8,2,4,5,8.4,0,3.4,5.0,2,Faible
172,2023S2,24,F,L3,Lettres,Urbain,7.2,6.5,4.2,4.3,0.8,1,3,2,9.1,1,1.9,2.0,3,Faible
173,2024S1,20,M,L2,Médecine,Urbain,7.7,6.6,1.2,6.7,2.8,3,3,4,9.1,0,3.6,4.0,2,Faible
173,2024S1,27,M,Bac,Droit,Urbain,7.2,4.0,6.8,4.7,1.5,4,3,1,6.0,0,2.5,1.4,2,Faible
174,2024S1,27,M,L1,Ingénierie,Rural,7.8,4.3,1.3,5.3,2.4,1,3,4,16.7,1,4.4,2.4,2,Faible
174,2024S2,17,F,L1,Gestion,Urbain,6.6,4.5,3.9,4.8,1.4,2,3,5,6.0,0,3.1,3.7,2,Faible
175,2024S2,17,F,Bac,Ingénierie,Urbain,4.2,4.0,5.5,4.2,1.9,1,3,1,10.3,0,3.6,3.5,3,Faible
175,2024S1,20,M,L2,Sciences,Urbain,6.7,2.1,4.0,3.2,1.2,1,4,1,14.0,1,4.7,3.9,2,Faible
176,2024S2,22,F,M1,Ingénierie,Rural,8.8,2.6,3.4,4.0,1.5,2,5,1,13.8,0,3.9,2.4,1,Faible
176,2023S1,24,F,L2,Gestion,Rural,6.8,5.4,5.5,5.2,0.7,4,5,3,7.6,0,4.9,2.5,2,Faible
177,2023S1,22,F,Bac,Sciences,Urbain,4.6,3.9,4.6,4.9,0.5,1,1,5,15.6,0,3.1,3.5,2,Faible
177,2024S2,25,M,L2,Médecine,Urbain,7.3,4.4,2.6,5.2,4.6,2,5,2,15.2,0,4.0,2.9,2,Faible
178,2024S2,25,F,M1,Sciences,Rural,9.3,6.4,6.3,11.6,2.3,1,4,1,11.5,0,1.5,3.2,2,Faible
178,2024S1,18,F,L3,Sciences,Rural,5.5,4.4,2.2,3.0,0.0,5,3,5,12.1,0,6.0,4.2,3,Faible
179,2023S2,26,F,L2,Gestion,Urbain,6.8,2.0,6.4,0.8,1.8,4,2,3,9.3,1,3.1,3.9,3,Faible
179,2024S2,17,M,M2,Droit,Rural,7.0,8.7,4.6,3.2,3.5,5,4,3,12.8,0,6.3,4.5,4,Moyen
180,2023S1,18,F,L3,Ingénierie,Urbain,6.6,3.6,2.8,3.3,0.0,1,2,1,12.7,0,3.3,4.3,2,Faible
180,2024S1,21,F,Bac,Gestion,Rural,7.4,3.5,1.7,4.9,2.8,4,1,5,10.5,1,4.7,2.6,4,Moyen
181,2024S2,20,F,L1,Droit,Urbain,5.7,4.8,3.8,3.5,1.9,2,4,3,13.9,1,4.6,4.1,3,Faible
181,2023S1,20,M,M2,Gestion,Urbain,7.2,4.0,2.4,5.5,0.0,5,3,1,13.0,0,4.4,4.5,3,Faible
182,2023S1,25,F,L1,Gestion,Rural,7.9,4.1,3.7,2.5,1.0,4,3,4,18.0,0,4.3,2.7,3,Faible
182,2023S2,27,F,Bac,Sciences,Urbain,6.0,3.1,4.9,5.2,1.7,4,4,4,9.3,0,6.3,4.3,3,Faible
183,2024S1,24,F,L1,Médecine,Urbain,7.4,6.2,5.1,1.1,0.1,1,4,4,16.0,0,4.5,6.8,2,Faible
183,2024S1,22,M,L2,Ingénierie,Urbain,5.8,6.5,6.0,4.0,0.8,5,3,2,9.4,1,6.1,3.8,3,Faible
184,2023S2,17,M,M2,Médecine,Urbain,4.4,7.9,1.7,2.4,2.3,2,2,5,13.6,0,4.8,3.6,3,Faible
184,2023S2,18,M,L1,Lettres,Rural,4.4,8.2,3.9,3.3,2.4,3,4,4,6.0,0,4.4,3.1,4,Moyen
185,2024S1,22,M,L2,Médecine,Urbain,6.9,0.3,1.0,0.0,2.6,1,3,3,10.5,1,4.7,3.4,1,Faible
185,2024S1,27,F,M1,Sciences,Urbain,3.7,5.5,3.5,5.7,1.0,4,5,2,13.4,0,4.0,1.0,3,Faible
186,2024S2,18,M,L1,Droit,Urbain,6.4,1.9,0.7,3.2,3.6,5,4,4,12.7,1,7.4,1.4,4,Moyen
186,2024S2,26,F,Bac,Médecine,Urbain,5.2,6.8,7.3,3.8,1.8,3,1,1,6.0,0,5.1,3.4,4,Moyen
187,2023S2,21,M,M1,Droit,Urbain,3.2,4.9,5.8,4.8,1.3,4,1,3,10.8,0,6.8,3.6,4,Moyen
187,2024S2,21,F,L1,Gestion,Rural,7.3,2.8,0.7,2.5,1.6,5,4,2,16.4,0,5.2,3.5,3,Faible
188,2023S1,22,F,L2,Sciences,Urbain,4.3,2.0,2.4,3.0,2.5,5,3,2,15.1,0,5.2,2.6,3,Faible
188,2024S2,22,M,L2,Gestion,Rural,9.5,2.9,4.8,0.5,2.4,3,2,3,14.9,0,4.5,3.4,1,Faible
189,2024S2,22,F,Bac,Gestion,Urbain,8.6,2.6,3.9,3.4,1.3,4,4,4,18.0,1,2.6,4.6,2,Faible
189,2023S1,18,M,M1,Sciences,Urbain,6.2,6.9,3.5,7.1,3.4,3,1,1,6.8,0,3.3,1.0,3,Faible
190,2023S2,26,F,L1,Médecine,Urbain,3.5,4.4,4.0,4.5,1.7,2,2,1,10.8,0,4.0,1.9,3,Faible
190,2023S1,19,F,L1,Médecine,Urbain,6.7,2.3,5.0,1.0,3.0,1,5,1,12.1,0,1.4,1.6,2,Faible
191,2024S2,22,M,Bac,Gestion,Rural,8.9,5.1,7.1,4.8,4.0,1,2,2,9.8,1,3.6,2.8,3,Faible
191,2023S2,24,M,L1,Ingénierie,Urbain,7.8,5.1,1.5,6.6,1.2,2,5,4,12.4,0,5.0,1.6,1,Faible
192,2024S2,27,M,L3,Gestion,Urbain,7.9,4.0,3.1,2.0,1.4,4,1,3,15.9,1,2.3,2.8,3,Faible
192,2023S1,17,F,L3,Sciences,Rural,8.5,6.8,0.3,3.6,0.3,3,5,5,12.3,0,3.3,4.3,2,Faible
193,2023S1,17,F,M1,Ingénierie,Urbain,4.5,5.4,3.4,3.6,0.6,1,2,1,6.0,1,3.6,3.8,2,Faible
193,2024S2,27,M,L1,Sciences,Urbain,7.8,5.3,6.5,4.2,3.0,2,1,3,14.0,0,3.8,1.0,4,Moyen
194,2024S1,18,M,L3,Sciences,Rural,9.0,0.6,4.4,4.2,3.0,5,2,3,12.0,0,5.3,3.0,2,Faible
194,2024S1,27,F,L2,Ingénierie,Urbain,5.4,3.6,4.9,5.3,0.0,1,4,1,6.0,0,3.1,2.6,2,Faible
195,2023S1,22,M,L3,Ingénierie,Rural,5.7,5.6,3.8,3.7,0.5,1,2,5,10.2,0,4.8,3.1,3,Faible
195,2023S1,25,M,L3,Ingénierie,Urbain,8.5,5.1,2.2,6.5,4.1,2,4,2,6.8,0,3.2,2.3,2,Faible
196,2024S1,20,M,L1,Droit,Urbain,8.3,4.5,0.7,0.2,0.7,3,4,2,11.1,1,3.1,3.5,1,Faible
196,2024S1,19,M,L1,Médecine,Urbain,5.1,5.7,6.1,1.7,1.6,1,5,4,10.5,1,4.3,4.0,2,Faible
